CodeSetId,CodeValue,Label
선형구조시설구분V6,LSC011,(수송관-지상)송유관
선형구조시설구분V6,LSC012,(수송관-지상)가스관
선형구조시설구분V6,LSC013,(수송관-지상)송전선
선형구조시설구분V6,LSC014,놀이시설
선형구조시설구분V6,LSC015,놀이시설(레저스포츠미분류)
선형구조시설구분V6,LSC016,태양열 (광)전지판
선형구조시설구분V6,LSC999,기타구조물
해안선형태V6,SHS001,자연해안선
해안선형태V6,SHS002,인공해안선
기준점등급V6,CTG000,해당없음
기준점등급V6,CTG001,삼각점(1등)
기준점등급V6,CTG002,삼각점(2등)
기준점등급V6,CTG003,삼각점(3등)
기준점등급V6,CTG004,삼각점(4등)
기준점등급V6,CTG005,수준점(1등)
기준점등급V6,CTG006,수준점(2등)
기준점등급V6,CTG007,수준점(3등)
기준점등급V6,CTG008,수준점(4등)
기준점등급V6,CTG009,통합기준점
제작방법V6,FMD000,미분류
제작방법V6,FMD001,정기
제작방법V6,FMD002,수시
점형지형구분V6,TTF001,폭포
점형지형구분V6,TTF003,동굴입구(인공)
점형지형구분V6,TTF004,동굴입구(자연)
선형수로시설구분V6,LWS001,콘크리트제방(상단)
선형수로시설구분V6,LWS002,콘크리트제방(하단)
선형수로시설구분V6,LWS003,흙제방(상단)
선형수로시설구분V6,LWS004,흙제방(하단)
선형수로시설구분V6,LWS005,기호제방
선형수로시설구분V6,LWS007,콘크리트방조제(상단)
선형수로시설구분V6,LWS008,콘크리트방조제(하단)
선형수로시설구분V6,LWS009,흙방조제(상단)
선형수로시설구분V6,LWS010,흙방조제(하단)
선형수로시설구분V6,LWS013,방파제 (상단)
선형수로시설구분V6,LWS014,방파제 (하단)
선형수로시설구분V6,LWS015,소파블럭
선형수로시설구분V6,LWS100,용수로(기타)
선형수로시설구분V6,LWS101,공업용수로(지상)
선형수로시설구분V6,LWS103,농업용수로(지상)
선형수로시설구분V6,LWS201,수문
선형수로시설구분V6,LWS202,배수갑문
선형수로시설구분V6,LWS203,보
선형수로시설구분V6,LWS204,여수로
선형수로시설구분V6,LWS301,암거
선형수로시설구분V6,LWS302,측구
선형수로시설구분V6,LWS400,잔교(기타)
선형수로시설구분V6,LWS401,잔교(콘크리트)
선형수로시설구분V6,LWS402,잔교(목재)
선형수로시설구분V6,LWS403,잔교(철재)
점형수로시설구분V6,TWS001,유수방향
점형식생시설구분V6,TVS001,독립수(활엽수)
점형식생시설구분V6,TVS002,독립수(침엽수)
점형식생시설구분V6,TVS003,가로수
나무구분V6,TRE001,보호수
나무구분V6,TRE002,기념수
나무구분V6,TRE003,가로수
